id,label,label_str,source,category,duplicate_group,heldout_category,split
article_0013,0,Non-clickbait,VnExpress,Tin tức tổng hợp,7,Thể thao,train
article_0014,0,Non-clickbait,VnExpress,Tin tức tổng hợp,8,Thể thao,train
article_0015,0,Non-clickbait,VnExpress,Tin tức tổng hợp,9,Thể thao,train
article_0016,0,Non-clickbait,VnExpress,Tin tức tổng hợp,10,Thể thao,train
article_0017,0,Non-clickbait,VnExpress,Tin tức tổng hợp,11,Thể thao,train
article_0018,0,Non-clickbait,VnExpress,Tin tức tổng hợp,12,Thể thao,train
article_0019,0,Non-clickbait,VnExpress,Tin tức tổng hợp,13,Thể thao,train
article_0020,0,Non-clickbait,VnExpress,Tin tức tổng hợp,14,Thể thao,train
article_0021,0,Non-clickbait,VnExpress,Tin tức tổng hợp,15,Thể thao,train
article_0022,0,Non-clickbait,VnExpress,Tin tức tổng hợp,16,Thể thao,train
article_0023,0,Non-clickbait,VnExpress,Tin tức tổng hợp,17,Thể thao,train
article_0024,0,Non-clickbait,VnExpress,Tin tức tổng hợp,18,Thể thao,train
article_0025,0,Non-clickbait,VnExpress,Tin tức tổng hợp,19,Thể thao,train
article_0026,0,Non-clickbait,VnExpress,Tin tức tổng hợp,20,Thể thao,train
article_0027,0,Non-clickbait,VnExpress,Tin tức tổng hợp,21,Thể thao,train
article_0028,0,Non-clickbait,VnExpress,Tin tức tổng hợp,22,Thể thao,train
article_0029,0,Non-clickbait,VnExpress,Tin tức tổng hợp,23,Thể thao,train
article_0030,0,Non-clickbait,VnExpress,Tin tức tổng hợp,24,Thể thao,train
article_0031,0,Non-clickbait,VnExpress,Tin tức tổng hợp,25,Thể thao,train
article_0032,0,Non-clickbait,VnExpress,Tin tức tổng hợp,26,Thể thao,train
article_0033,0,Non-clickbait,VnExpress,Tin tức tổng hợp,27,Thể thao,train
article_0034,0,Non-clickbait,VnExpress,Tin tức tổng hợp,28,Thể thao,train
article_0035,0,Non-clickbait,VnExpress,Tin tức tổng hợp,29,Thể thao,train
article_0036,0,Non-clickbait,VnExpress,Tin tức tổng hợp,30,Thể thao,train
article_0037,0,Non-clickbait,VnExpress,Tin tức tổng hợp,31,Thể thao,train
article_0038,0,Non-clickbait,VnExpress,Tin tức tổng hợp,32,Thể thao,train
article_0039,0,Non-clickbait,VnExpress,Tin tức tổng hợp,33,Thể thao,train
article_0040,0,Non-clickbait,VnExpress,Tin tức tổng hợp,34,Thể thao,train
article_0041,0,Non-clickbait,VnExpress,Tin tức tổng hợp,35,Thể thao,train
article_0042,0,Non-clickbait,VnExpress,Tin tức tổng hợp,36,Thể thao,train
article_0043,0,Non-clickbait,VnExpress,Tin tức tổng hợp,37,Thể thao,train
article_0044,0,Non-clickbait,VnExpress,Tin tức tổng hợp,38,Thể thao,train
article_0045,0,Non-clickbait,VnExpress,Tin tức tổng hợp,39,Thể thao,train
article_0046,0,Non-clickbait,VnExpress,Tin tức tổng hợp,40,Thể thao,train
article_0047,0,Non-clickbait,VnExpress,Tin tức tổng hợp,41,Thể thao,train
article_0048,0,Non-clickbait,VnExpress,Tin tức tổng hợp,42,Thể thao,train
article_0049,0,Non-clickbait,VnExpress,Tin tức tổng hợp,43,Thể thao,train
article_0050,0,Non-clickbait,VnExpress,Tin tức tổng hợp,44,Thể thao,train
article_0051,0,Non-clickbait,Tuổi Trẻ,Tin tức tổng hợp,45,Thể thao,train
article_0052,0,Non-clickbait,Tuổi Trẻ,Tin tức tổng hợp,46,Thể thao,train
article_0053,0,Non-clickbait,Tuổi Trẻ,Tin tức tổng hợp,47,Thể thao,train
article_0054,0,Non-clickbait,Tuổi Trẻ,Tin tức tổng hợp,48,Thể thao,train
article_0055,0,Non-clickbait,Tuổi Trẻ,Other,49,Thể thao,train
article_0056,0,Non-clickbait,Tuổi Trẻ,Du lịch & Ẩm thực,50,Thể thao,train
article_0057,0,Non-clickbait,Tuổi Trẻ,Kinh doanh & Kinh tế,51,Thể thao,train
article_0058,0,Non-clickbait,Tuổi Trẻ,Other,52,Thể thao,train
article_0060,1,Clickbait,Tuổi Trẻ,Other,53,Thể thao,train
article_0061,1,Clickbait,Tuổi Trẻ,Other,54,Thể thao,train
article_0063,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,55,Thể thao,train
article_0065,0,Non-clickbait,Tuổi Trẻ,Other,56,Thể thao,train
article_0066,0,Non-clickbait,Tuổi Trẻ,Other,57,Thể thao,train
article_0067,0,Non-clickbait,Tuổi Trẻ,Other,58,Thể thao,train
article_0068,0,Non-clickbait,Tuổi Trẻ,Other,59,Thể thao,train
article_0069,1,Clickbait,Tuổi Trẻ,Other,60,Thể thao,train
article_0070,0,Non-clickbait,Tuổi Trẻ,Other,61,Thể thao,train
article_0071,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,62,Thể thao,train
article_0072,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,63,Thể thao,train
article_0073,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,64,Thể thao,train
article_0074,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,65,Thể thao,train
article_0075,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,66,Thể thao,train
article_0076,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,67,Thể thao,train
article_0077,0,Non-clickbait,Thanh Niên,Other,68,Thể thao,train
article_0078,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,69,Thể thao,train
article_0079,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,70,Thể thao,train
article_0080,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,71,Thể thao,train
article_0081,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,72,Thể thao,train
article_0082,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,73,Thể thao,train
article_0083,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,74,Thể thao,train
article_0084,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,75,Thể thao,train
article_0085,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,76,Thể thao,train
article_0086,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,77,Thể thao,train
article_0087,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,78,Thể thao,train
article_0088,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,79,Thể thao,train
article_0090,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,80,Thể thao,train
article_0091,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,81,Thể thao,train
article_0092,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,82,Thể thao,train
article_0093,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,83,Thể thao,train
article_0094,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,84,Thể thao,train
article_0095,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,85,Thể thao,train
article_0096,0,Non-clickbait,Thanh Niên,Other,86,Thể thao,train
article_0097,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,87,Thể thao,train
article_0098,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,88,Thể thao,train
article_0099,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,89,Thể thao,train
article_0100,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,90,Thể thao,train
article_0101,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,91,Thể thao,train
article_0102,0,Non-clickbait,Thanh Niên,Other,92,Thể thao,train
article_0103,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,93,Thể thao,train
article_0104,0,Non-clickbait,Thanh Niên,Other,94,Thể thao,train
article_0105,0,Non-clickbait,Thanh Niên,Other,95,Thể thao,train
article_0106,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,96,Thể thao,train
article_0107,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,97,Thể thao,train
article_0108,0,Non-clickbait,Thanh Niên,Other,98,Thể thao,train
article_0109,0,Non-clickbait,VietNamNet,Chính trị & An ninh,99,Thể thao,train
article_0110,0,Non-clickbait,VietNamNet,Chính trị & An ninh,100,Thể thao,train
article_0111,0,Non-clickbait,VietNamNet,Chính trị & An ninh,101,Thể thao,train
article_0112,0,Non-clickbait,VietNamNet,Chính trị & An ninh,102,Thể thao,train
article_0113,0,Non-clickbait,VietNamNet,Chính trị & An ninh,103,Thể thao,train
article_0114,0,Non-clickbait,VietNamNet,Chính trị & An ninh,104,Thể thao,train
article_0115,0,Non-clickbait,VietNamNet,Chính trị & An ninh,105,Thể thao,train
article_0117,0,Non-clickbait,VietNamNet,Chính trị & An ninh,106,Thể thao,train
article_0118,0,Non-clickbait,VietNamNet,Chính trị & An ninh,107,Thể thao,train
article_0119,0,Non-clickbait,VietNamNet,Chính trị & An ninh,108,Thể thao,train
article_0120,0,Non-clickbait,VietNamNet,Chính trị & An ninh,109,Thể thao,train
article_0121,0,Non-clickbait,VietNamNet,Chính trị & An ninh,110,Thể thao,train
article_0122,0,Non-clickbait,VietNamNet,Chính trị & An ninh,111,Thể thao,train
article_0123,0,Non-clickbait,VietNamNet,Chính trị & An ninh,112,Thể thao,train
article_0124,0,Non-clickbait,VietNamNet,Chính trị & An ninh,113,Thể thao,train
article_0125,0,Non-clickbait,VietNamNet,Chính trị & An ninh,114,Thể thao,train
article_0126,0,Non-clickbait,VietNamNet,Chính trị & An ninh,115,Thể thao,train
article_0127,0,Non-clickbait,VietNamNet,Chính trị & An ninh,116,Thể thao,train
article_0128,0,Non-clickbait,VietNamNet,Chính trị & An ninh,117,Thể thao,train
article_0129,0,Non-clickbait,VietNamNet,Chính trị & An ninh,118,Thể thao,train
article_0130,0,Non-clickbait,VietNamNet,Chính trị & An ninh,119,Thể thao,train
article_0131,0,Non-clickbait,VietNamNet,Chính trị & An ninh,120,Thể thao,train
article_0132,0,Non-clickbait,VietNamNet,Chính trị & An ninh,121,Thể thao,train
article_0133,0,Non-clickbait,VietNamNet,Chính trị & An ninh,122,Thể thao,train
article_0134,0,Non-clickbait,VietNamNet,Chính trị & An ninh,123,Thể thao,train
article_0135,0,Non-clickbait,VietNamNet,Chính trị & An ninh,124,Thể thao,train
article_0136,0,Non-clickbait,VietNamNet,Chính trị & An ninh,125,Thể thao,train
article_0137,0,Non-clickbait,VietNamNet,Chính trị & An ninh,126,Thể thao,train
article_0138,0,Non-clickbait,VietNamNet,Chính trị & An ninh,127,Thể thao,train
article_0150,1,Clickbait,SaoStar,Giải trí & Showbiz,128,Thể thao,train
article_0151,1,Clickbait,SaoStar,Giải trí & Showbiz,129,Thể thao,train
article_0152,1,Clickbait,SaoStar,Giải trí & Showbiz,130,Thể thao,train
article_0153,1,Clickbait,SaoStar,Giải trí & Showbiz,131,Thể thao,train
article_0154,1,Clickbait,SaoStar,Giải trí & Showbiz,132,Thể thao,train
article_0155,1,Clickbait,SaoStar,Giải trí & Showbiz,133,Thể thao,train
article_0156,1,Clickbait,SaoStar,Giải trí & Showbiz,134,Thể thao,train
article_0157,1,Clickbait,SaoStar,Giải trí & Showbiz,135,Thể thao,train
article_0158,1,Clickbait,SaoStar,Giải trí & Showbiz,136,Thể thao,train
article_0162,1,Clickbait,SaoStar,Giải trí & Showbiz,137,Thể thao,train
article_0163,1,Clickbait,SaoStar,Giải trí & Showbiz,138,Thể thao,train
article_0164,1,Clickbait,SaoStar,Giải trí & Showbiz,139,Thể thao,train
article_0165,1,Clickbait,SaoStar,Giải trí & Showbiz,140,Thể thao,train
article_0166,1,Clickbait,SaoStar,Giải trí & Showbiz,141,Thể thao,train
article_0167,1,Clickbait,SaoStar,Giải trí & Showbiz,142,Thể thao,train
article_0169,1,Clickbait,SaoStar,Giải trí & Showbiz,143,Thể thao,train
article_0170,1,Clickbait,SaoStar,Giải trí & Showbiz,144,Thể thao,train
article_0171,1,Clickbait,SaoStar,Giải trí & Showbiz,145,Thể thao,train
article_0172,1,Clickbait,SaoStar,Giải trí & Showbiz,146,Thể thao,train
article_0173,1,Clickbait,SaoStar,Giải trí & Showbiz,147,Thể thao,train
article_0174,1,Clickbait,SaoStar,Giải trí & Showbiz,148,Thể thao,train
article_0175,1,Clickbait,SaoStar,Giải trí & Showbiz,149,Thể thao,train
article_0176,1,Clickbait,SaoStar,Giải trí & Showbiz,150,Thể thao,train
article_0177,0,Non-clickbait,24h,Tin tức tổng hợp,151,Thể thao,train
article_0178,0,Non-clickbait,24h,Tin tức tổng hợp,152,Thể thao,train
article_0179,0,Non-clickbait,24h,Tin tức tổng hợp,153,Thể thao,train
article_0180,0,Non-clickbait,24h,Tin tức tổng hợp,154,Thể thao,train
article_0181,0,Non-clickbait,24h,Tin tức tổng hợp,155,Thể thao,train
article_0182,0,Non-clickbait,24h,Tin tức tổng hợp,156,Thể thao,train
article_0183,0,Non-clickbait,24h,Tin tức tổng hợp,157,Thể thao,train
article_0184,0,Non-clickbait,24h,Tin tức tổng hợp,158,Thể thao,train
article_0185,0,Non-clickbait,24h,Tin tức tổng hợp,159,Thể thao,train
article_0186,0,Non-clickbait,24h,Tin tức tổng hợp,160,Thể thao,train
article_0188,0,Non-clickbait,24h,Tin tức tổng hợp,161,Thể thao,train
article_0189,0,Non-clickbait,24h,Tin tức tổng hợp,162,Thể thao,train
article_0190,0,Non-clickbait,24h,Tin tức tổng hợp,163,Thể thao,train
article_0191,0,Non-clickbait,24h,Tin tức tổng hợp,164,Thể thao,train
article_0192,0,Non-clickbait,24h,Tin tức tổng hợp,165,Thể thao,train
article_0193,0,Non-clickbait,24h,Giải trí & Showbiz,166,Thể thao,train
article_0196,0,Non-clickbait,24h,Tin tức tổng hợp,167,Thể thao,train
article_0198,0,Non-clickbait,24h,Tin tức tổng hợp,168,Thể thao,train
article_0199,0,Non-clickbait,24h,Tin tức tổng hợp,169,Thể thao,train
article_0200,0,Non-clickbait,24h,Giải trí & Showbiz,170,Thể thao,train
article_0201,0,Non-clickbait,24h,Tin tức tổng hợp,171,Thể thao,train
article_0202,0,Non-clickbait,24h,Tin tức tổng hợp,172,Thể thao,train
article_0203,0,Non-clickbait,24h,Tin tức tổng hợp,173,Thể thao,train
article_0204,0,Non-clickbait,24h,Tin tức tổng hợp,174,Thể thao,train
article_0205,0,Non-clickbait,24h,Tin tức tổng hợp,175,Thể thao,train
article_0206,1,Clickbait,24h,Tin tức tổng hợp,176,Thể thao,train
article_0207,0,Non-clickbait,24h,Tin tức tổng hợp,177,Thể thao,train
article_0208,0,Non-clickbait,24h,Tin tức tổng hợp,178,Thể thao,train
article_0209,0,Non-clickbait,24h,Tin tức tổng hợp,179,Thể thao,train
article_0210,0,Non-clickbait,24h,Tin tức tổng hợp,180,Thể thao,train
article_0211,0,Non-clickbait,24h,Tin tức tổng hợp,181,Thể thao,train
article_0212,1,Clickbait,24h,Tin tức tổng hợp,182,Thể thao,train
article_0216,0,Non-clickbait,24h,Quốc tế,183,Thể thao,train
article_0217,0,Non-clickbait,24h,Quốc tế,184,Thể thao,train
article_0219,0,Non-clickbait,24h,Quốc tế,185,Thể thao,train
article_0220,0,Non-clickbait,Báo Mới,Thể thao,186,Thể thao,test
article_0225,1,Clickbait,Báo Mới,Thể thao,187,Thể thao,test
article_0226,1,Clickbait,Báo Mới,Thể thao,188,Thể thao,test
article_0227,1,Clickbait,Báo Mới,Thể thao,189,Thể thao,test
article_0228,1,Clickbait,Báo Mới,Thể thao,190,Thể thao,test
article_0230,0,Non-clickbait,Báo Mới,Thể thao,191,Thể thao,test
article_0234,1,Clickbait,Báo Mới,Thể thao,192,Thể thao,test
article_0235,0,Non-clickbait,Báo Mới,Thể thao,193,Thể thao,test
article_0238,1,Clickbait,Báo Mới,Thể thao,194,Thể thao,test
article_0242,0,Non-clickbait,Báo Mới,Thể thao,195,Thể thao,test
article_0243,0,Non-clickbait,Báo Mới,Thể thao,196,Thể thao,test
article_0244,0,Non-clickbait,Báo Mới,Thể thao,197,Thể thao,test
article_0246,0,Non-clickbait,Báo Mới,Thể thao,198,Thể thao,test
article_0247,0,Non-clickbait,Báo Mới,Thể thao,199,Thể thao,test
article_0248,0,Non-clickbait,Báo Mới,Thể thao,200,Thể thao,test
article_0249,0,Non-clickbait,Báo Mới,Thể thao,201,Thể thao,test
article_0250,0,Non-clickbait,Báo Mới,Thể thao,202,Thể thao,test
article_0252,0,Non-clickbait,Báo Mới,Thể thao,203,Thể thao,test
article_0253,0,Non-clickbait,Báo Mới,Thể thao,204,Thể thao,test
article_0254,0,Non-clickbait,Báo Mới,Thể thao,205,Thể thao,test
article_0255,0,Non-clickbait,Báo Mới,Thể thao,206,Thể thao,test
article_0256,0,Non-clickbait,Báo Mới,Thể thao,207,Thể thao,test
article_0257,0,Non-clickbait,Báo Mới,Thể thao,208,Thể thao,test
article_0258,0,Non-clickbait,Báo Mới,Thể thao,209,Thể thao,test
article_0259,1,Clickbait,Báo Mới,Thể thao,210,Thể thao,test
article_0260,0,Non-clickbait,Báo Mới,Thể thao,211,Thể thao,test
article_0261,0,Non-clickbait,Báo Mới,Thể thao,212,Thể thao,test
article_0262,0,Non-clickbait,Báo Mới,Thể thao,213,Thể thao,test
article_0263,0,Non-clickbait,Báo Mới,Thể thao,214,Thể thao,test
article_0264,0,Non-clickbait,Báo Mới,Thể thao,215,Thể thao,test
article_0265,0,Non-clickbait,Báo Mới,Thể thao,216,Thể thao,test
article_0266,0,Non-clickbait,Báo Mới,Thể thao,217,Thể thao,test
article_0267,0,Non-clickbait,Báo Mới,Thể thao,218,Thể thao,test
article_0268,0,Non-clickbait,Báo Mới,Thể thao,219,Thể thao,test
article_0269,1,Clickbait,Báo Mới,Thể thao,220,Thể thao,test
article_0271,0,Non-clickbait,Báo Mới,Thể thao,221,Thể thao,test
article_0273,1,Clickbait,Báo Mới,Thể thao,222,Thể thao,test
article_0274,0,Non-clickbait,Báo Mới,Thể thao,223,Thể thao,test
article_0275,0,Non-clickbait,Báo Mới,Thể thao,224,Thể thao,test
article_0277,0,Non-clickbait,VnExpress,Quốc tế,225,Thể thao,train
article_0279,0,Non-clickbait,VnExpress,Quốc tế,226,Thể thao,train
article_0281,0,Non-clickbait,VnExpress,Quốc tế,227,Thể thao,train
article_0283,0,Non-clickbait,VnExpress,Quốc tế,228,Thể thao,train
article_0284,0,Non-clickbait,VnExpress,Quốc tế,229,Thể thao,train
article_0285,0,Non-clickbait,VnExpress,Quốc tế,230,Thể thao,train
article_0286,0,Non-clickbait,VnExpress,Quốc tế,231,Thể thao,train
article_0287,0,Non-clickbait,VnExpress,Quốc tế,232,Thể thao,train
article_0288,0,Non-clickbait,VnExpress,Quốc tế,233,Thể thao,train
article_0289,0,Non-clickbait,VnExpress,Quốc tế,234,Thể thao,train
article_0290,0,Non-clickbait,VnExpress,Quốc tế,235,Thể thao,train
article_0291,0,Non-clickbait,VnExpress,Quốc tế,236,Thể thao,train
article_0292,0,Non-clickbait,VnExpress,Quốc tế,237,Thể thao,train
article_0293,0,Non-clickbait,VnExpress,Quốc tế,238,Thể thao,train
article_0294,0,Non-clickbait,VnExpress,Quốc tế,239,Thể thao,train
