id,label,label_str,source,category,publish_dt,split
article_0403,1,Clickbait,VietNamNet,Tin tức tổng hợp,2025-06-22 23:31:00.000,train
article_0402,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,2025-06-22 23:32:00.000,train
article_0346,1,Clickbait,Thanh Niên,Other,2025-06-22 23:40:00.000,train
article_1704,0,Non-clickbait,VnExpress,Thể thao,2025-06-22 23:42:00.000,train
article_3175,1,Clickbait,24h,Giải trí & Showbiz,2025-06-22 23:44:00.000,train
article_0290,0,Non-clickbait,VnExpress,Quốc tế,2025-06-22 23:45:00.000,train
article_0400,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,2025-06-22 23:45:00.000,train
article_0429,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-22 23:45:00.000,train
article_0475,1,Clickbait,24h,Quốc tế,2025-06-22 23:45:00.000,train
article_0056,0,Non-clickbait,Tuổi Trẻ,Du lịch & Ẩm thực,2025-06-22 23:45:36.000,train
article_0894,1,Clickbait,Thanh Niên,Other,2025-06-22 23:47:00.000,train
article_0407,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,2025-06-22 23:49:00.000,train
article_0623,1,Clickbait,Thanh Niên,Quốc tế,2025-06-22 23:49:00.000,train
article_0332,0,Non-clickbait,Tuổi Trẻ,Quốc tế,2025-06-22 23:55:58.000,train
article_0694,1,Clickbait,Kênh14,Giải trí & Showbiz,2025-06-22 23:59:00.000,train
article_1506,0,Non-clickbait,VietNamNet,Quốc tế,2025-06-22 23:59:00.000,train
article_0151,1,Clickbait,SaoStar,Giải trí & Showbiz,2025-06-23 00:00:00.000,train
article_0347,0,Non-clickbait,Thanh Niên,Other,2025-06-23 00:00:00.000,train
article_0395,1,Clickbait,VietNamNet,Tin tức tổng hợp,2025-06-23 00:00:00.000,train
article_0702,0,Non-clickbait,SaoStar,Quốc tế,2025-06-23 00:00:00.000,train
article_0827,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-23 00:00:00.000,train
article_0979,0,Non-clickbait,SaoStar,Giải trí & Showbiz,2025-06-23 00:00:00.000,train
article_1022,1,Clickbait,24h,Kinh doanh & Kinh tế,2025-06-23 00:00:00.000,train
article_1869,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-23 00:00:00.000,train
article_3290,0,Non-clickbait,VnExpress,Other,2025-06-23 00:00:00.000,train
article_3510,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 00:00:00.000,train
article_2340,1,Clickbait,VietNamNet,Công nghệ & Khoa học,2025-06-23 00:01:00.000,train
article_3002,1,Clickbait,Báo Mới,Công nghệ & Khoa học,2025-06-23 00:01:00.000,train
article_1382,0,Non-clickbait,VnExpress,Other,2025-06-23 00:02:00.000,train
article_0009,0,Non-clickbait,VnExpress,Tin tức tổng hợp,2025-06-23 00:03:00.000,train
article_1268,1,Clickbait,SaoStar,Giải trí & Showbiz,2025-06-23 00:03:59.426,train
article_1267,1,Clickbait,SaoStar,Giải trí & Showbiz,2025-06-23 00:04:23.348,train
article_3108,0,Non-clickbait,Thanh Niên,Other,2025-06-23 00:05:00.000,train
article_0633,0,Non-clickbait,Thanh Niên,Quốc tế,2025-06-23 00:06:00.000,train
article_3509,1,Clickbait,Báo Mới,Xe & Vận tải,2025-06-23 00:08:00.000,train
article_0196,0,Non-clickbait,24h,Tin tức tổng hợp,2025-06-23 00:08:31.000,train
article_1579,0,Non-clickbait,24h,Thể thao,2025-06-23 00:10:00.000,train
article_3508,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 00:11:00.000,train
article_0066,0,Non-clickbait,Tuổi Trẻ,Other,2025-06-23 00:15:00.000,train
article_0460,0,Non-clickbait,24h,Quốc tế,2025-06-23 00:15:00.000,train
article_1245,0,Non-clickbait,VietNamNet,Giáo dục & Học đường,2025-06-23 00:15:00.000,train
article_0055,0,Non-clickbait,Tuổi Trẻ,Other,2025-06-23 00:18:02.000,train
article_0944,1,Clickbait,VietNamNet,Thể thao,2025-06-23 00:20:00.000,train
article_0632,0,Non-clickbait,Thanh Niên,Other,2025-06-23 00:21:00.000,train
article_3507,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 00:26:00.000,train
article_3001,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,2025-06-23 00:27:00.000,train
article_0195,1,Clickbait,24h,Tin tức tổng hợp,2025-06-23 00:29:50.000,train
article_2806,0,Non-clickbait,Tuổi Trẻ,Giáo dục & Học đường,2025-06-23 00:30:00.000,train
article_3129,1,Clickbait,VietNamNet,Other,2025-06-23 00:30:00.000,train
article_3506,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 00:31:06.000,train
article_1429,0,Non-clickbait,Tuổi Trẻ,Xe & Vận tải,2025-06-23 00:32:57.000,train
article_2999,1,Clickbait,Báo Mới,Công nghệ & Khoa học,2025-06-23 00:33:00.000,train
article_0099,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,2025-06-23 00:38:00.000,train
article_0289,0,Non-clickbait,VnExpress,Quốc tế,2025-06-23 00:38:00.000,train
article_3407,1,Clickbait,VietNamNet,Du lịch & Ẩm thực,2025-06-23 00:38:00.000,train
article_2291,0,Non-clickbait,Thanh Niên,Văn hóa & Nghệ thuật,2025-06-23 00:40:00.000,train
article_2998,1,Clickbait,Báo Mới,Công nghệ & Khoa học,2025-06-23 00:40:00.000,train
article_0729,1,Clickbait,24h,Chính trị & An ninh,2025-06-23 00:40:55.000,train
article_2491,0,Non-clickbait,VnExpress,Other,2025-06-23 00:41:00.000,train
article_2997,1,Clickbait,Báo Mới,Công nghệ & Khoa học,2025-06-23 00:42:00.000,train
article_3351,1,Clickbait,Tuổi Trẻ,Other,2025-06-23 00:42:33.000,train
article_0561,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,2025-06-23 00:43:00.000,train
article_0474,0,Non-clickbait,24h,Quốc tế,2025-06-23 00:45:00.000,train
article_2996,1,Clickbait,Báo Mới,Công nghệ & Khoa học,2025-06-23 00:46:00.000,train
article_2804,1,Clickbait,Tuổi Trẻ,Giáo dục & Học đường,2025-06-23 00:46:06.000,train
article_0190,0,Non-clickbait,24h,Tin tức tổng hợp,2025-06-23 00:46:55.000,train
article_3031,0,Non-clickbait,VnExpress,Other,2025-06-23 00:47:00.000,train
article_0622,0,Non-clickbait,Thanh Niên,Quốc tế,2025-06-23 00:49:00.000,train
article_0396,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,2025-06-23 00:50:00.000,train
article_1868,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-23 00:50:41.251,train
article_0971,1,Clickbait,Kênh14,Giải trí & Showbiz,2025-06-23 00:52:00.000,train
article_1541,1,Clickbait,SaoStar,Thể thao,2025-06-23 00:52:34.264,train
article_0375,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,2025-06-23 00:55:00.000,train
article_2849,0,Non-clickbait,Thanh Niên,Other,2025-06-23 00:56:00.000,train
article_1731,0,Non-clickbait,VnExpress,Thể thao,2025-06-23 00:59:00.000,train
article_0565,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,2025-06-23 01:00:00.000,train
article_0631,0,Non-clickbait,Thanh Niên,Quốc tế,2025-06-23 01:00:00.000,train
article_0886,0,Non-clickbait,Tuổi Trẻ,Other,2025-06-23 01:00:00.000,train
article_0887,0,Non-clickbait,Tuổi Trẻ,Other,2025-06-23 01:00:00.000,train
article_0936,1,Clickbait,Thanh Niên,Other,2025-06-23 01:00:00.000,train
article_1043,0,Non-clickbait,24h,Other,2025-06-23 01:00:00.000,train
article_1109,0,Non-clickbait,VnExpress,Other,2025-06-23 01:00:00.000,train
article_1399,0,Non-clickbait,VnExpress,Other,2025-06-23 01:00:00.000,train
article_1400,0,Non-clickbait,VnExpress,Other,2025-06-23 01:00:00.000,train
article_1782,1,Clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-23 01:00:00.000,train
article_3437,1,Clickbait,24h,Xe & Vận tải,2025-06-23 01:00:00.000,train
article_3505,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 01:00:00.000,train
article_1021,1,Clickbait,24h,Kinh doanh & Kinh tế,2025-06-23 01:01:00.000,train
article_0288,0,Non-clickbait,VnExpress,Quốc tế,2025-06-23 01:02:00.000,train
article_2764,1,Clickbait,VnExpress,Other,2025-06-23 01:04:00.000,train
article_1047,0,Non-clickbait,24h,Kinh doanh & Kinh tế,2025-06-23 01:04:10.000,train
article_1794,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-23 01:07:00.000,train
article_3288,1,Clickbait,VnExpress,Other,2025-06-23 01:07:00.000,train
article_3516,0,Non-clickbait,Tuổi Trẻ,Other,2025-06-23 01:07:38.000,train
article_0942,1,Clickbait,VietNamNet,Thể thao,2025-06-23 01:09:00.000,train
article_0401,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,2025-06-23 01:10:00.000,train
article_1504,0,Non-clickbait,VietNamNet,Quốc tế,2025-06-23 01:10:00.000,train
article_2995,1,Clickbait,Báo Mới,Công nghệ & Khoa học,2025-06-23 01:10:00.000,train
article_2224,0,Non-clickbait,VnExpress,Other,2025-06-23 01:11:00.000,train
article_2994,1,Clickbait,Báo Mới,Công nghệ & Khoa học,2025-06-23 01:12:00.000,train
article_2805,1,Clickbait,Tuổi Trẻ,Giáo dục & Học đường,2025-06-23 01:12:25.000,train
article_0951,0,Non-clickbait,VietNamNet,Thể thao,2025-06-23 01:14:00.000,train
article_3504,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 01:14:00.000,train
article_0473,0,Non-clickbait,24h,Quốc tế,2025-06-23 01:15:00.000,train
article_1793,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-23 01:17:00.000,train
article_0331,0,Non-clickbait,Tuổi Trẻ,Quốc tế,2025-06-23 01:18:14.000,train
article_0369,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,2025-06-23 01:21:00.000,train
article_3020,0,Non-clickbait,VnExpress,Other,2025-06-23 01:21:00.000,train
article_3168,1,Clickbait,24h,Giải trí & Showbiz,2025-06-23 01:21:33.000,train
article_1780,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-23 01:24:00.000,train
article_3692,1,Clickbait,24h,Sức khỏe & Đời sống,2025-06-23 01:24:53.000,train
article_0287,0,Non-clickbait,VnExpress,Quốc tế,2025-06-23 01:26:00.000,train
article_0560,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,2025-06-23 01:27:00.000,train
article_1730,0,Non-clickbait,VnExpress,Thể thao,2025-06-23 01:27:00.000,train
article_3503,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 01:27:30.000,train
article_0368,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,2025-06-23 01:28:00.000,train
article_0621,0,Non-clickbait,Thanh Niên,Quốc tế,2025-06-23 01:30:00.000,train
article_0733,1,Clickbait,24h,Chính trị & An ninh,2025-06-23 01:30:00.000,train
article_2807,0,Non-clickbait,Tuổi Trẻ,Giáo dục & Học đường,2025-06-23 01:30:00.000,train
article_2993,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,2025-06-23 01:30:00.000,train
article_3502,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 01:30:00.000,train
article_0472,0,Non-clickbait,24h,Quốc tế,2025-06-23 01:32:00.000,train
article_2845,1,Clickbait,Thanh Niên,Other,2025-06-23 01:32:00.000,train
article_0223,1,Clickbait,Báo Mới,Thể thao,2025-06-23 01:33:00.000,train
article_0328,0,Non-clickbait,Tuổi Trẻ,Quốc tế,2025-06-23 01:33:00.000,train
article_1540,0,Non-clickbait,SaoStar,Thể thao,2025-06-23 01:33:18.222,train
article_0630,0,Non-clickbait,Thanh Niên,Other,2025-06-23 01:35:00.000,train
article_0559,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,2025-06-23 01:37:00.000,train
article_0222,1,Clickbait,Báo Mới,Thể thao,2025-06-23 01:38:00.000,train
article_2545,1,Clickbait,Tuổi Trẻ,Thể thao,2025-06-23 01:38:00.000,train
article_0629,0,Non-clickbait,Thanh Niên,Quốc tế,2025-06-23 01:40:00.000,train
article_3107,1,Clickbait,Thanh Niên,Other,2025-06-23 01:41:00.000,train
article_1779,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-23 01:44:00.000,train
article_0367,0,Non-clickbait,Thanh Niên,Other,2025-06-23 01:45:00.000,train
article_2992,1,Clickbait,Báo Mới,Công nghệ & Khoa học,2025-06-23 01:46:02.000,train
article_0667,1,Clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-23 01:50:00.000,train
article_0366,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,2025-06-23 01:53:00.000,train
article_1005,0,Non-clickbait,24h,Kinh doanh & Kinh tế,2025-06-23 01:55:35.000,train
article_3501,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 01:58:00.000,train
article_0901,0,Non-clickbait,Thanh Niên,Other,2025-06-23 01:59:00.000,train
article_0428,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-23 02:00:00.000,train
article_0471,0,Non-clickbait,24h,Quốc tế,2025-06-23 02:00:00.000,train
article_0564,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,2025-06-23 02:00:00.000,train
article_0663,1,Clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-23 02:00:00.000,train
article_0701,1,Clickbait,SaoStar,Quốc tế,2025-06-23 02:00:00.000,train
article_0900,0,Non-clickbait,Thanh Niên,Other,2025-06-23 02:00:00.000,train
article_0943,0,Non-clickbait,VietNamNet,Thể thao,2025-06-23 02:00:00.000,train
article_1398,0,Non-clickbait,VnExpress,Other,2025-06-23 02:00:00.000,train
article_1792,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-23 02:00:00.000,train
article_2287,0,Non-clickbait,Thanh Niên,Other,2025-06-23 02:00:00.000,train
article_2401,1,Clickbait,24h,Other,2025-06-23 02:00:00.000,train
article_3140,0,Non-clickbait,VietNamNet,Other,2025-06-23 02:00:00.000,train
article_3499,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 02:00:00.000,train
article_3500,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 02:00:00.000,train
article_1466,1,Clickbait,Thanh Niên,Sức khỏe & Đời sống,2025-06-23 02:01:00.000,train
article_0150,1,Clickbait,SaoStar,Giải trí & Showbiz,2025-06-23 02:01:44.844,train
article_2990,1,Clickbait,Báo Mới,Công nghệ & Khoa học,2025-06-23 02:02:00.000,train
article_1778,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-23 02:03:00.000,train
article_2493,0,Non-clickbait,VnExpress,Other,2025-06-23 02:04:00.000,train
article_3498,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 02:05:00.000,train
article_2695,1,Clickbait,24h,Other,2025-06-23 02:07:05.000,train
article_3559,0,Non-clickbait,24h,Xe & Vận tải,2025-06-23 02:08:00.000,train
article_3497,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 02:10:35.000,train
article_2336,1,Clickbait,VietNamNet,Công nghệ & Khoa học,2025-06-23 02:11:00.000,train
article_0193,0,Non-clickbait,24h,Giải trí & Showbiz,2025-06-23 02:12:32.000,train
article_1573,0,Non-clickbait,24h,Thể thao,2025-06-23 02:15:00.000,train
article_2216,0,Non-clickbait,VnExpress,Other,2025-06-23 02:16:00.000,train
article_0365,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,2025-06-23 02:20:00.000,train
article_1381,1,Clickbait,VnExpress,Other,2025-06-23 02:20:00.000,train
article_1103,0,Non-clickbait,VnExpress,Other,2025-06-23 02:22:00.000,train
article_0832,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-23 02:24:00.000,train
article_0330,1,Clickbait,Tuổi Trẻ,Other,2025-06-23 02:26:39.000,train
article_3166,1,Clickbait,24h,Giải trí & Showbiz,2025-06-23 02:26:54.000,train
article_3286,0,Non-clickbait,VnExpress,Other,2025-06-23 02:28:00.000,train
article_1962,0,Non-clickbait,VnExpress,Other,2025-06-23 02:29:00.000,train
article_0470,0,Non-clickbait,24h,Quốc tế,2025-06-23 02:30:00.000,train
article_3076,0,Non-clickbait,Tuổi Trẻ,Other,2025-06-23 02:30:58.000,train
article_3496,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 02:30:58.000,train
article_1503,0,Non-clickbait,VietNamNet,Quốc tế,2025-06-23 02:31:00.000,train
article_2829,1,Clickbait,Thanh Niên,Other,2025-06-23 02:31:00.000,train
article_1631,1,Clickbait,24h,Thể thao,2025-06-23 02:34:00.000,train
article_1020,0,Non-clickbait,24h,Kinh doanh & Kinh tế,2025-06-23 02:35:00.000,train
article_0220,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 02:37:00.000,train
article_3106,0,Non-clickbait,Thanh Niên,Other,2025-06-23 02:37:00.000,train
article_0978,1,Clickbait,SaoStar,Giải trí & Showbiz,2025-06-23 02:38:18.005,train
article_0286,0,Non-clickbait,VnExpress,Quốc tế,2025-06-23 02:42:00.000,train
article_0672,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-23 02:45:00.000,train
article_2544,0,Non-clickbait,Tuổi Trẻ,Thể thao,2025-06-23 02:45:00.000,train
article_0364,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,2025-06-23 02:46:00.000,train
article_0398,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,2025-06-23 02:46:00.000,train
article_0192,0,Non-clickbait,24h,Tin tức tổng hợp,2025-06-23 02:47:00.000,train
article_1266,0,Non-clickbait,SaoStar,Giải trí & Showbiz,2025-06-23 02:50:45.453,train
article_1397,0,Non-clickbait,VnExpress,Other,2025-06-23 02:52:00.000,train
article_1265,1,Clickbait,SaoStar,Giải trí & Showbiz,2025-06-23 02:53:37.262,train
article_0397,1,Clickbait,VietNamNet,Tin tức tổng hợp,2025-06-23 02:54:00.000,train
article_1777,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-23 02:56:00.000,train
article_0977,0,Non-clickbait,SaoStar,Giải trí & Showbiz,2025-06-23 02:56:19.813,train
article_0884,0,Non-clickbait,Tuổi Trẻ,Kinh doanh & Kinh tế,2025-06-23 02:58:00.000,train
article_0390,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,2025-06-23 02:59:00.000,train
article_0469,1,Clickbait,24h,Quốc tế,2025-06-23 03:00:00.000,train
article_0628,0,Non-clickbait,Thanh Niên,Other,2025-06-23 03:00:00.000,train
article_0935,1,Clickbait,Thanh Niên,Other,2025-06-23 03:00:00.000,train
article_0941,0,Non-clickbait,VietNamNet,Thể thao,2025-06-23 03:00:00.000,train
article_1023,0,Non-clickbait,24h,Kinh doanh & Kinh tế,2025-06-23 03:00:00.000,train
article_1042,0,Non-clickbait,24h,Other,2025-06-23 03:00:00.000,train
article_1248,0,Non-clickbait,VietNamNet,Giáo dục & Học đường,2025-06-23 03:00:00.000,train
article_1396,0,Non-clickbait,VnExpress,Other,2025-06-23 03:00:00.000,validation
article_1629,0,Non-clickbait,24h,Thể thao,2025-06-23 03:00:00.000,validation
article_2139,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-23 03:00:00.000,validation
article_2168,0,Non-clickbait,24h,Other,2025-06-23 03:00:00.000,validation
article_2689,0,Non-clickbait,24h,Other,2025-06-23 03:00:00.000,validation
article_3436,0,Non-clickbait,24h,Xe & Vận tải,2025-06-23 03:00:00.000,validation
article_3755,1,Clickbait,24h,Du lịch & Ẩm thực,2025-06-23 03:00:00.000,validation
article_3784,0,Non-clickbait,24h,Giáo dục & Học đường,2025-06-23 03:00:00.000,validation
article_3691,1,Clickbait,24h,Sức khỏe & Đời sống,2025-06-23 03:00:46.000,validation
article_0239,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 03:02:00.000,validation
article_1729,0,Non-clickbait,VnExpress,Thể thao,2025-06-23 03:03:00.000,validation
article_0363,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,2025-06-23 03:04:00.000,validation
article_0284,0,Non-clickbait,VnExpress,Quốc tế,2025-06-23 03:05:00.000,validation
article_0285,0,Non-clickbait,VnExpress,Quốc tế,2025-06-23 03:05:00.000,validation
article_2169,1,Clickbait,Báo Mới,Giải trí & Showbiz,2025-06-23 03:05:00.000,validation
article_0008,0,Non-clickbait,VnExpress,Tin tức tổng hợp,2025-06-23 03:07:00.000,validation
article_2343,0,Non-clickbait,VietNamNet,Công nghệ & Khoa học,2025-06-23 03:08:00.000,validation
article_0109,0,Non-clickbait,VietNamNet,Chính trị & An ninh,2025-06-23 03:12:00.000,validation
article_3105,1,Clickbait,Thanh Niên,Other,2025-06-23 03:12:00.000,validation
article_0362,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,2025-06-23 03:13:00.000,validation
article_0178,0,Non-clickbait,24h,Tin tức tổng hợp,2025-06-23 03:14:00.000,validation
article_0361,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,2025-06-23 03:14:00.000,validation
article_0283,0,Non-clickbait,VnExpress,Quốc tế,2025-06-23 03:16:00.000,validation
article_1465,1,Clickbait,Thanh Niên,Sức khỏe & Đời sống,2025-06-23 03:18:00.000,validation
article_1568,0,Non-clickbait,24h,Thể thao,2025-06-23 03:18:00.000,validation
article_0360,0,Non-clickbait,Thanh Niên,Other,2025-06-23 03:19:00.000,validation
article_0937,1,Clickbait,VietNamNet,Thể thao,2025-06-23 03:20:00.000,validation
article_0359,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,2025-06-23 03:22:00.000,validation
article_1379,1,Clickbait,VnExpress,Other,2025-06-23 03:22:00.000,validation
